"","ID_PROV","ANEMIA","se","CV","var"
"903",903,0.471428851249916,0.025442403760658,5.39687032161941,0.000647315909120346
"904",904,0.53769696808346,0.0543369262268357,10.1054923966768,0.00295250155178058
"905",905,0.406980430691002,0.0259117213071271,6.36682242021618,0.000671417301098225
"906",906,0.44587615015334,0.0439682562493308,9.86109174805825,0.00193320755760682
"907",907,0.398729800203501,0.0220271352127242,5.52432629853151,0.000485194685679633
"1001",1001,0.251585588858254,0.0132536773407803,5.26805903347967,0.000175659963053512
"1002",1002,0.315295344250314,0.026839766604471,8.51257942558228,0.000720373071382477
"1003",1003,0.426842122925037,0.045010303589642,10.5449535489136,0.00202592742923174
"1004",1004,0.231798580057984,0.056600064124318,24.4177786206282,0.00320356725887691
"1005",1005,0.375251572982972,0.0241343171934407,6.43150327168272,0.000582465266393608
"1006",1006,0.300496446955829,0.0208951671033779,6.95354880733392,0.000436608008278085
"1007",1007,0.417090966003118,0.0449412324833082,10.7749234930618,0.00201971437711875
"1008",1008,0.316666712053231,0.0296284153451991,9.35634034695084,0.00087784299586763
"1009",1009,0.453618018181942,0.0465637188397895,10.2649623633586,0.00216817991219096
"1010",1010,0.369984151192192,0.0767407417154246,20.7416294638958,0.0058891414390335
"1011",1011,0.537976813341526,0.049950081979797,9.28480201024704,0.00249501068978844
"1101",1101,0.309253662313488,0.0133046304245592,4.3021739257763,0.000177013190734105
"1102",1102,0.298631363460167,0.0155296373063957,5.20027003408407,0.000241169634868198
"1103",1103,0.317456455774132,0.0258826380121303,8.15313015103577,0.000669910950466971
"1104",1104,0.240215887490761,0.0564057220968695,23.4812620789035,0.00318160548526928
"1105",1105,0.339579720101081,0.020585389459714,6.06201967938088,0.000423758259208104
"1201",1201,0.437933210169142,0.0151796335337033,3.46619831088867,0.000230421274217531
"1202",1202,0.449837606704566,0.0669171415623536,14.875844207997,0.00447790383487607
"1203",1203,0.278736247842183,0.0245113125527406,8.79372982254487,0.00060080444305814
"1204",1204,0.453445938848499,0.0324811429127997,7.16317870114433,0.00105502464492172
"1205",1205,0.605169647995009,0.0568521030954743,9.39440754899577,0.00323216162637843
"1206",1206,0.451217365017318,0.0233363577046746,5.17186604814709,0.000544585590920526
"1207",1207,0.439478212708799,0.0299515748926519,6.81525819176342,0.000897096838550134
"1208",1208,0.505352554097449,0.0410260217714986,8.11829710542779,0.00168313446239547
"1209",1209,0.503751788473439,0.0415703579399655,8.25215093844919,0.00172809465925685
"1301",1301,0.227977565901594,0.0116298147757246,5.10129789733107,0.000135252591717662
"1302",1302,0.246248062627098,0.0297778592424704,12.092626810861,0.000886720901064379
"1303",1303,0.279944367149736,0.065018539077271,23.2255214631606,0.00422741042374261
"1304",1304,0.322569410182252,0.0515434948583504,15.9790399310425,0.0026567318622128
"1305",1305,0.420731227041036,0.085287634518229,20.2712869967007,0.007273980601715
"1306",1306,0.235121895125473,0.0284756640462048,12.111021830191,0.00081086344287232
"1307",1307,0.253590091788775,0.0325231947539384,12.8251046894325,0.0010577581970026
"1308",1308,0.30186091435874,0.0455986623816647,15.1058518054689,0.00207923801099705
"1309",1309,0.395475193726973,0.0256916020817821,6.49638776067431,0.000660058417528628
"1310",1310,0.301754596926791,0.0450130689275739,14.9171112506679,0.00202617637427852
"1311",1311,0.30995239804059,0.0949615221751861,30.6374536140063,0.00901769069382836
"1312",1312,0.356515548962815,0.0451515048127507,12.664666364232,0.00203865838685585
"1401",1401,0.250055953651728,0.00954774558369312,3.81824365477457,9.11594457309315e-05
"1402",1402,0.335007246031895,0.0295503838234027,8.82081930269332,0.00087322518411042
"1403",1403,0.309560342248964,0.0168358315594767,5.43862674306531,0.00028344522429907
"1501",1501,0.25880861425543,0.00572671951492398,2.21272368827415,3.27953164026111e-05
"1502",1502,0.301867914532201,0.0212221412201121,7.03027390406817,0.000450379277966382
"1503",1503,0.599166836275182,0.124924771283221,20.8497473024101,0.015606198480165
"1504",1504,0.350729656389379,0.057896132014479,16.5073386181529,0.00335196210223798
"1505",1505,0.293060270447975,0.0177966799604535,6.07270304270494,0.000316721817614806
"1506",1506,0.272087851024774,0.0181060280783378,6.65447869507748,0.000327828252773555
"1507",1507,0.331439198660616,0.0429654083959506,12.9632851423666,0.00184602631863082
"1508",1508,0.325516121065105,0.0188387355478189,5.78734333838141,0.000354897957040657
"1509",1509,0.432118289476591,0.0719951974209138,16.6609928749183,0.00518330845167635
"1510",1510,0.449071279948613,0.0912536782871509,20.3205331451152,0.00832723380093484
"1601",1601,0.431525492573377,0.0113795607507074,2.63705411303654,0.000129494402879041
"1602",1602,0.48717744683673,0.0230256229732413,4.72633187819918,0.000530179313305856
"1603",1603,0.575912572197338,0.0318880692212366,5.53696355326482,0.00101684895865838
"1604",1604,0.579232944492584,0.033548968547942,5.7919648505717,0.0011255332906308
"1605",1605,0.521572699532297,0.0378235124284351,7.25181982537661,0.00143061809242398
"1606",1606,0.582259770456715,0.0334064271331354,5.73737510783752,0.00111598937380149
"1607",1607,0.538890642652651,0.0315934906668646,5.86269052870317,0.000998148652517262
"1701",1701,0.443208176022578,0.011844435998943,2.6724317464621,0.000140290664133057
"1702",1702,0.410429387159471,0.0273517145331629,6.66417059520533,0.000748116287903634
"1703",1703,0.413528346712771,0.0331903333166052,8.02613256876889,0.00110159822566735
"1801",1801,0.268403990518005,0.0126541331727957,4.71458458884084,0.000160127086354849
"1802",1802,0.461662423256763,0.0349052190338819,7.56076675845646,0.00121837431580327
"1803",1803,0.264000753814626,0.0135676291291055,5.13923878362572,0.000184080560184952
"1901",1901,0.513404373005569,0.0137913491195588,2.68625470383542,0.000190201310537556
"1902",1902,0.508892053568125,0.0259385923578462,5.09707160408113,0.000672810573506518
"1903",1903,0.40519148863761,0.0172578750941066,4.25918993316799,0.000297834252763785
"2001",2001,0.304987324097526,0.0129177547215371,4.23550544592679,0.000166868387045794
"2002",2002,0.288769762879692,0.0305035991302925,10.5632940326238,0.00093046955990158
"2003",2003,0.452095042700896,0.0327780060996961,7.25024674101146,0.00107439768387172
"2004",2004,0.295495315061981,0.0249319157104811,8.43733028567696,0.000621600420994532
"2005",2005,0.264355381103284,0.0245166333785423,9.27411928451103,0.000601065312217855
"2006",2006,0.320211078273481,0.0211391405266051,6.60162685207001,0.000446863262203558
"2007",2007,0.304550323820071,0.0310966386103044,10.2106733035938,0.000967000932859876
"2008",2008,0.27176120217301,0.0386615041826231,14.2262780240464,0.00149471190566298
"2101",2101,0.582742185826935,0.0233010275598846,3.99851394434737,0.000542937885346503
"2102",2102,0.62874919560204,0.0357399459386399,5.68429290862444,0.00127734373569691
"2103",2103,0.654569447185307,0.0391645021722312,5.98324629122871,0.0015338582303987
"2104",2104,0.615097175187863,0.047080938976503,7.65422779939179,0.0022166148149092
"2105",2105,0.630331543253875,0.0565766860505036,8.97570281164186,0.00320092140445725
"2106",2106,0.671335838702281,0.0533592128464906,7.94821455527178,0.00284720559559708
"2107",2107,0.673672969068757,0.0460173569476925,6.83081540458777,0.00211759714045134
"2108",2108,0.555006969266802,0.0468326091823588,8.43820200027894,0.00219329328282756
"2109",2109,0.188307769011301,0.171302426295493,90.9693886741405,0.0293445212547229
"2110",2110,0.73685600657581,0.0481467573909058,6.53407951638273,0.00231811024725874
"2111",2111,0.619884006978879,0.0227454891608938,3.66931375948029,0.000517357277168336
"2112",2112,0.437544056607354,0.0523371375169454,11.9615697497434,0.00273917596346765
"2113",2113,0.66377239011343,0.0605272106972898,9.11866953172705,0.00366354323479411
"2201",2201,0.271073370264773,0.0204669744154516,7.55034491047954,0.000418897041722752
"2202",2202,0.39694174332383,0.0309631978239152,7.80043881619552,0.000958719619482908
"2203",2203,0.553361475364969,0.0605243513368658,10.9375795083941,0.00366319710474837
"2204",2204,0.394915088162696,0.050789421914714,12.8608461507528,0.00257956537843083
"2205",2205,0.357727885069608,0.0249131167347456,6.9642646756201,0.00062066338543906
"2206",2206,0.43250323160441,0.0331911339132787,7.67419327484634,0.0011016513704492
"2207",2207,0.449386863862041,0.0383007122036766,8.52288201629203,0.00146694455530887
"2208",2208,0.322650177600585,0.0214823381559584,6.65808967337741,0.000461490852646948
"2209",2209,0.34089800983049,0.0173485710719733,5.0890795990859,0.00030097291823931
"2210",2210,0.43302285387889,0.0318662588505859,7.35902471778047,0.00101545845313255
"2301",2301,0.250035589281499,0.00877559133240475,3.50973689690425,7.70110032333773e-05
"2302",2302,0.581416308871858,0.0801964092965112,13.7932851336969,0.00643146406405355
"2303",2303,0.270653361755357,0.0458819185736496,16.9522810565058,0.00210515045199901
"2304",2304,0.491734423044211,0.0739809196198859,15.0448933718912,0.00547317646780401
"2401",2401,0.351665060157986,0.0102791042636769,2.92298139003602,0.00010565998446354
"2402",2402,0.375877178986402,0.0282138313923224,7.50613045154918,0.000796020281834395
"2403",2403,0.389239726763655,0.018194236034634,4.67430089572575,0.000331030224883974
"2501",2501,0.45843419477621,0.00949871675319124,2.0719913264385,9.0225619957356e-05
"2502",2502,0.545049267717637,0.0344044867863917,6.31217925132869,0.001183668711035
"2503",2503,0.464477288424405,0.0241135022334329,5.19153526649936,0.000581460989961775
"2504",2504,0.604004629329478,0.0782312945533894,12.9521018142255,0.00612013544749917
