"","ID_PROV","sample.size","dir.estim","dir.se","dir.var","dir.cv","expert.estim","expert.mse","expert.cv","stepw.estim","stepw.mse","stepw.cv","lasso.estim","lasso.mse","lasso.cv","sPCA.estim","sPCA.mse","sPCA.cv","expert.est.ratio","expert.se.ratio","expert.cv.ratio","stepw.est.ratio","stepw.se.ratio","stepw.cv.ratio","lasso.est.ratio","lasso.se.ratio","lasso.cv.ratio","sPCA.est.ratio","sPCA.se.ratio","sPCA.cv.ratio","expert.improv.ratio","stepw.improv.ratio","lasso.improv.ratio","sPCA.improv.ratio"
"52",511,25,0.548197925826069,0.100761696314639,0.0101529194442036,18.3805322070132,0.444639245597379,0.00259196881564069,11.4500423633946,0.472060132794805,0.00158729771444759,8.43979448225006,0.473160149448133,0.00377608735417212,12.987120076478,0.444012418326483,0.00220195263477004,10.5683909281305,123.290494767181,197.915853755403,160.528071632078,116.128833540866,252.910159074359,217.784120758743,115.85885380784,163.973797219265,141.528930962175,123.464548107071,214.729386747599,173.919874198528,74.4707044128034,84.3660956518886,62.807866496686,78.312123455021
"53",601,726,0.23145481425191,0.0169099188180372,0.000285945354432608,7.30592658990141,0.22760905297871,0.000266015902686282,7.16579316055032,0.232053656851279,0.000252400215815105,6.84630817471549,0.232299709889494,0.000279021988882611,7.19068969283318,0.227299362562321,0.000262383105991813,7.12639214396032,101.689634583014,103.678265416238,101.955588533068,99.7419378744145,106.437989270803,106.713376077393,99.6362907048027,101.233046713848,101.602584758776,101.828184488837,104.39353120483,102.519289456913,6.96967145553812,11.7313109296937,2.42121980395017,8.24012283310196
"54",602,265,0.316588943430092,0.0303493746133436,0.000921084539421063,9.58636593069941,0.320496849941151,0.000736580686902788,8.46810819793619,0.304444630715326,0.000625672914925705,8.2160932249569,0.302343398776703,0.00079421033999174,9.3211023682262,0.318999700438626,0.000701674889249279,8.30381551919281,98.7806724116706,111.82517399218,113.205520130644,103.98900538539,121.332199026874,116.677910878375,104.711710165007,107.691636806057,102.845838957605,99.2442760901596,114.572866524871,115.445314368343,20.031152909617,32.0721510189537,13.7744358958699,23.8207939425073
"55",603,175,0.212084173792793,0.0354882441567728,0.00125941547333072,16.733093998539,0.232783988533999,0.000926353079682794,13.074803472233,0.224381494651351,0.000806354116792068,12.6553997282249,0.213610254684828,0.00107244687822648,15.3308345532508,0.243377742177515,0.000868213014152942,12.1068813958299,91.107715409652,116.599379040722,127.979698005214,94.5194585330371,124.974557761057,132.220983595008,99.2855769521521,108.366891969834,109.146660871054,87.1419760473014,120.440171894323,138.211430767816,26.4457917741071,35.9739391910488,14.8456644422329,31.062224298641
"56",604,316,0.228613728197033,0.0257223991953028,0.000661641820362516,11.2514674416812,0.2371413573511,0.000550964367868453,9.89815966671219,0.228069242433314,0.000497244591433367,9.77728588456219,0.223193412153938,0.000605539916662264,11.0252898749748,0.23340648411979,0.000534945321355701,9.90927269544038,96.4039890598075,109.584648124282,113.672317082541,100.238737042273,115.352348242897,115.077615347698,102.428528687646,104.529791841958,102.051443266084,97.946605493489,111.213312682401,113.5448361095,16.7276990492262,24.8468618321428,8.47919553656905,19.1488045506855
"57",605,36,0.10945550212765,0.0523615482521173,0.00274173173535881,47.8382056948147,0.183250214701989,0.00150947134657715,21.2015662155262,0.1529130364235,0.00120544499551384,22.7054015493629,0.123969516888743,0.00187987196449557,34.9743157681036,0.17591970077074,0.0013670216078557,21.01712039249,59.7300812474636,134.772114655928,225.635244153718,71.5802293170792,150.813000435507,210.690859577231,88.2922712572007,120.767018336249,136.780962383953,62.2190133612684,141.620065152614,227.615414488031,44.9446009939553,56.0334448491881,31.4348686907712,50.1402128360746
"58",606,333,0.222895700461139,0.0248744621053542,0.000618738865030703,11.1596868193924,0.237269846061489,0.000531027798663267,9.71216561979646,0.227468220745353,0.000476426463851365,9.59571206866923,0.224912534413721,0.000581146393212034,10.7183791089613,0.229559085000293,0.000514117618571042,9.87726620163482,93.9418574087899,107.943145633475,114.904206294068,97.9898201738993,113.960870939404,116.298683615463,99.1032807674151,103.183659105135,104.117298949261,97.097311770891,109.703997872276,112.983558320473,14.1757809836439,23.0003979420747,6.07566033803351,16.9087885653458
"59",607,139,0.200863565044575,0.0367827922658881,0.00135297380687548,18.3123267067999,0.19542620672299,0.000988758397704858,16.0902314109623,0.238274720932863,0.000802159558080614,11.8864566756704,0.245533225484691,0.00111588948552165,13.6050556855991,0.208703296193594,0.000927059772299241,14.5889676036318,102.782307661169,116.976763695755,113.810213408887,84.2991502657853,129.871636509845,154.060433705885,81.8070811590016,110.111860747402,134.599424875441,96.2435997456662,120.806645806957,125.52174495364,26.9196201227081,40.7113756375595,17.5232011254783,31.4798433208276
"60",608,421,0.217510416434832,0.021832883172861,0.000476674787639797,10.0376264873744,0.229761639410176,0.00041432346457886,8.85915384221623,0.23046212977626,0.000386402238475187,8.52943464407357,0.217572216430773,0.000448240680574853,9.73088182700337,0.230906777449971,0.0004023931349599,8.68737564845977,94.6678553448721,107.260872678885,113.302316069311,94.3801121017143,111.068593950922,117.682201766429,99.9715956398501,103.122980447155,103.152280192323,94.1983682059564,108.839317422539,115.542678175244,13.0804742935247,18.9379743811467,5.96509565897807,15.5832980065286
"61",609,241,0.310221144346091,0.0318698394464374,0.0010156866663417,10.2732647426774,0.322050309992008,0.000797870669465077,8.77086706295725,0.284411218824894,0.000681246913039346,9.17710181919297,0.2922941532803,0.000891884499962831,10.2172537612339,0.313880188128104,0.000755067803716858,8.75445413716553,96.3269199628435,112.827151924856,117.129408859306,109.074861964952,122.103356355208,111.944543550688,106.13320207216,106.715024247739,100.548199964026,98.8342546231301,115.981013490962,117.349004080837,21.4451960525533,32.9274533559583,12.1890116786485,25.6593761896605
"62",610,121,0.367030537429788,0.0461464930506439,0.00212949882087313,12.5729301364935,0.351844589547786,0.00137306445822684,10.5316055739471,0.346094960470297,0.00100062056030918,9.13985773065345,0.346024116239904,0.00155116748983478,11.3821152533518,0.343299494215223,0.00125199449746567,10.3068996216559,104.31609532536,124.535520194761,119.382842893359,106.049084601244,145.88276656197,137.561551908255,106.070796861835,117.168091236233,110.462158014004,106.912635647429,130.417986790052,121.98556887152,35.5217084523267,53.0114527183014,27.1580958566213,41.207081910835
"63",611,135,0.119604720936455,0.0300929252532861,0.000905584150299867,25.1603155942935,0.14766530668256,0.000726199584534364,18.2494393300157,0.165921877778499,0.000627858240523238,15.1017454350544,0.137056595159013,0.000782944075362188,20.4157543948947,0.154583313195416,0.000691611503115875,17.0125138851259,80.9971709831427,111.669972283969,137.868978543966,72.0849610297468,120.097400456826,166.605348385034,87.2666658599611,107.547182015838,123.239705511863,77.3723362917297,114.42826219056,147.892990795977,19.808713050698,30.6681504622917,13.542648123542,23.6281351780659
"64",612,74,0.230892737789539,0.0546053724405066,0.00298174669936643,23.6496708225963,0.226860072041614,0.00168371618498945,18.0874097711709,0.247506431810884,0.00122473831406248,14.1395361622497,0.231009495661152,0.00222562537455024,20.4219025787263,0.240676485416016,0.00151546833340247,16.1748317589849,101.777600488104,133.076365223607,130.75211498935,93.2875707916798,156.032016591403,167.259169970067,99.9494575444706,115.746892862282,115.805423767091,95.9348967517267,140.269077439881,146.212777820451,43.5325547489594,58.925474309313,25.3583352662672,49.1751484549484
"65",613,73,0.170880082232091,0.0458378931157564,0.0021011124452915,26.8245968266207,0.192344516062207,0.00133996498951895,19.0312325898362,0.226792073493445,0.00101562716014322,14.052036898888,0.172465605855587,0.00150084948081284,22.4629128038525,0.193875941466669,0.0012277382651974,18.0729470470846,88.8406312435892,125.221217474085,140.950391415775,75.3465849136168,143.832654092337,190.894722378245,99.0806725691013,118.31943248788,119.417268191595,88.13887939854,130.819279138948,148.424032653534,36.2259267693287,51.6624080534484,28.5688167629403,41.5672270206813
"66",701,3328,0.290649133134988,0.00866444266047111,7.50725666165917e-05,2.98106605962146,0.290807850111589,7.43591131778015e-05,2.96524768189506,0.289296030830509,7.25331128697079e-05,2.94391782396873,0.291314628627645,7.477974383694e-05,2.96844969065096,0.291048503245885,7.42009903670504e-05,2.95964403766677,99.9454220453333,100.478589796409,100.533458902033,100.467722388238,101.735488287267,101.261863879157,99.7715543857882,100.195598878392,100.425015421694,99.862782283213,100.58559309671,100.723804000821,0.950351734254677,3.38266541472238,0.390052975206261,1.16097835577228
"67",801,885,0.455694488351848,0.0185334615531351,0.000343489197141536,4.06708047318429,0.450762425327552,0.000317591244562531,3.95354379160925,0.443028976208592,0.000296006984683108,3.88346009968812,0.456355749219408,0.000344967913837423,4.06991955338152,0.449978018383971,0.000312617201940247,3.92929953642456,101.094160193302,103.99735188156,102.871769924896,102.858845092176,107.722286216426,104.728267286972,99.8550996960835,99.7854431261141,99.9302423509853,101.270388715522,104.821436146215,103.506501234699,7.53967018308703,13.8234951356746,-0.430498748779389,8.98776306742708
"68",802,62,0.560080376452311,0.0672853882422387,0.00452732347090879,12.0135236068154,0.561088962353406,0.00213913579855635,8.24304085684469,0.582486057179771,0.00148312553382198,6.61155205619587,0.553923965410643,0.00276182711812893,9.4874191857585,0.581245951864724,0.00187677786166289,7.45326383166714,99.8202449221485,145.47942799708,145.741405574131,96.1534391336435,174.715649380087,181.70504451458,101.111418069284,128.033175736274,126.625833344107,96.3585853209797,155.315331057319,161.184735682813,52.7505420741021,67.2405662340655,38.9964703013691,58.5455319523225
"69",803,175,0.502861691131274,0.0398194734717802,0.00158559046756981,7.91857367026696,0.482079515830427,0.00110769139694632,6.90383992647438,0.486773833811678,0.000876325176830922,6.08142590284214,0.488822270230003,0.00127005752314858,7.29055703737481,0.480520574108747,0.00101805533165845,6.64008599750727,104.310943447794,119.642676988923,114.698106482761,103.304996325217,134.512569416588,130.209161416671,102.872091096559,111.733606607354,108.614110412588,104.64935701535,124.798631129658,119.254083053136,30.1401326759958,44.7319345849725,19.9000278366227,35.7932989330598
"70",804,167,0.439433729173062,0.0460628591342226,0.00212178699161924,10.4823221514891,0.443078696220877,0.00132121315189563,8.20362075144492,0.442778389693353,0.00100285407427383,7.1520815067784,0.422186752207577,0.00157840011245368,9.41031042641321,0.434265049500773,0.00120575338720646,7.99602912629607,99.1773544792599,126.725626559581,127.776776487904,99.2446197470009,145.456127003606,146.563236752189,104.085153519219,115.942414323894,111.391884821004,101.190213137859,132.654395817619,131.094096656258,37.731112636931,52.7354028356776,25.6098694785036,43.172741091871
"71",805,65,0.525480434352941,0.0701384666216422,0.00491940450003521,13.3474934624366,0.568417983327861,0.00219905956946444,8.24993805243815,0.612228603626303,0.0017163507027882,6.76689441089721,0.552696097214803,0.00310134040121649,10.0760037507602,0.568251927037908,0.00193442770074753,7.73989972426563,92.4461311509642,149.567684426477,161.789014385289,85.8307552506462,169.298554849491,197.246959268969,95.0758358890157,125.945179195531,132.468127172239,92.4731460378991,159.470375090539,172.450470134521,55.2982567412642,65.1106002204959,36.9569954819879,60.677604357729
"72",806,171,0.580357718719314,0.0413774734307324,0.00171209530751097,7.12964988594292,0.556663016813489,0.0012108467494437,6.25103918344723,0.552530468676183,0.000913804905076903,5.47104781979602,0.585707058165822,0.00147768807911263,6.56312880011082,0.557270357738629,0.00112394031292519,6.0159702724212,104.25656118516,118.910273595928,114.055434251992,105.036328604611,136.879126800184,130.315985543858,99.0866868732537,107.639726002699,108.631875178536,104.14293720455,123.421933078029,118.51205313675,29.2769074167947,46.6265165807045,13.6912488089882,34.3529353772272
"73",807,144,0.604566593215074,0.0443289865236944,0.00196505904621788,7.33235792734654,0.602412640124343,0.00129438960679376,5.97225623749195,0.614297166581504,0.00101697328225399,5.19130158354735,0.599747188505756,0.0015593775080873,6.58426667285377,0.618231782166582,0.00121372554040013,5.63519459658729,100.357554431508,123.21264871147,122.773666027862,98.4159827041724,139.005834923086,141.243150861911,100.80357270558,112.256673697613,111.361800663042,97.7896333793099,127.241141584593,130.117208938748,34.1297347128041,48.247189609323,20.6447505438267,38.234652911007
"74",808,180,0.599250460785087,0.0391753993917429,0.00153471191750257,6.53739996134815,0.577956423963819,0.00110829558892974,5.7601355971023,0.620007788099067,0.000910266976390163,4.86616968418507,0.595187687935097,0.00132779862469791,6.12226562714499,0.573993149995806,0.00102589945355678,5.58014763968379,103.684367183814,117.675385690723,113.493855329323,96.6520860362704,129.846138652181,134.343855344678,100.682603644589,107.509619683311,106.780730525029,104.400280872597,122.309737342349,117.154605639047,27.7847799127499,40.6880883630958,13.4822236306973,33.1536139221348
"75",809,429,0.335251105947933,0.0254178130839181,0.000646065221968996,7.58172385801633,0.340899084572248,0.000542485087086312,6.83231792485248,0.349093900534752,0.000484554031588548,6.30563524368827,0.333066080684456,0.000642848478262687,7.61244036650895,0.339668699285229,0.000522384723645899,6.72883231902143,98.3432109735932,109.130031288543,110.968545981122,96.0346501140198,115.469444366375,120.237272931468,100.656033559163,100.249882343416,99.5964959065195,98.6994405588175,111.209771291563,112.675178969521,16.0324579253788,24.9992082669634,0.497897673009764,19.1436551786768
"76",810,58,0.561972205508743,0.068549676636527,0.00469905816697241,12.1980546305614,0.569811012839444,0.00205872545494517,7.96284713447268,0.589764381520408,0.00145879410954849,6.47617328011166,0.512348893758124,0.00332073049851342,11.2473707878237,0.594923470476223,0.00181776520566615,7.16651130646142,98.6243145263831,151.07972766253,153.187100349493,95.2875797721088,179.476838157443,188.352814277246,109.685453087764,118.956614321888,108.452498460946,94.4612598758117,160.781663373352,170.209103271259,56.1885513693991,68.9556064702134,29.331998444851,61.3163927520113
"77",811,180,0.555541496817967,0.040358638226105,0.00162881967946562,7.26473872019847,0.544672519365047,0.00118045134443342,6.30795492653455,0.574550804015591,0.000941024288670924,5.33914824893196,0.566191187855171,0.00135639780749717,6.50474736401772,0.553936819100026,0.00108998572988015,5.96005370732284,101.995506853474,117.466075226345,115.167892047535,96.6914488562603,131.563702610932,136.06549924235,98.1190645023024,109.582944146697,111.683641402967,100.289686054909,122.243590628131,121.890490873809,27.5271928921749,42.2266135082766,16.7251093170627,33.0812524172262
"78",812,165,0.524863485943002,0.0421474385188403,0.00177640657369942,8.0301715870205,0.545022291643149,0.00117589404003279,6.29172640500351,0.523550758727425,0.000941863809290188,5.86185756549981,0.517056433612711,0.00156289161036083,7.64586250060303,0.538696821976431,0.00109972245408512,6.15597904510035,96.3012878538654,122.909963933367,127.630654451765,100.250735424158,137.33370321364,136.990220203957,101.509903334099,106.612163309292,105.026366696853,97.4320739478886,127.095343591778,130.445076700056,33.8049038186145,46.9792657134382,12.0194873459596,38.0928628408015
"79",813,100,0.309698009815633,0.0495469230935874,0.00245489758804187,15.9984635106578,0.342987814769295,0.00149614865853313,11.2773921508971,0.383344829517726,0.00112031018812692,8.73131251155464,0.343043744766058,0.00184829157118566,12.5324429675225,0.359712033163613,0.00135124089087632,10.2190711625078,90.2941727023001,128.094155800715,141.863147938729,80.7883623225736,148.029252760461,183.2309116125,90.2794511023178,115.247482710721,127.656383931827,86.0960938926299,134.787711588202,156.554967239623,39.0545387383541,54.3642800586018,24.7100335187529,44.9573417050719
"80",901,889,0.509061067067417,0.0179789438531039,0.000323242422073061,3.53178528396925,0.503209650397749,0.000294563926556957,3.4106787777671,0.51035263483122,0.000279183163828186,3.27396664861238,0.510744983414788,0.00031502461388041,3.47510662456461,0.506150305291893,0.000289366373069155,3.36081438411921,101.162818849965,104.754911904387,103.550803640366,99.7469264042833,107.601806800665,107.874809459838,99.6703019310905,101.295915101051,101.63099051419,100.575078537954,105.691520481721,105.087186625299,8.87213235570376,13.6304071607646,2.54230497963351,10.4800752285692
"81",902,312,0.458249919221114,0.0309181140158645,0.000955929774297998,6.74699824681168,0.46242602821342,0.00076037788947326,5.96310517055415,0.446503909240926,0.000645789109313677,5.6914128853418,0.447667287275491,0.000840137820927613,6.47470383823489,0.45618400546888,0.000714859496982659,5.86098070234097,99.0969130763595,112.123915253454,113.14571945047,102.630662293676,121.665553442441,118.546982669076,102.363950247522,106.668877853266,104.205511408396,100.452868519603,115.638553035717,115.117223370431,20.4567207845728,32.4438754104168,12.1130188099245,25.2184086945479
"82",903,471,0.471428851249916,0.025442403760658,0.000647315909120346,5.39687032161941,0.465938314552761,0.000549924082446989,5.03295381451953,0.467424713372128,0.000484311591533449,4.70815510108618,0.469584647534652,0.000595275165570059,5.19571107269171,0.476543634381675,0.000528736646463564,4.82521904636211,101.178382744167,108.494262245396,107.230674480859,100.856638034583,115.610081838974,114.628133647813,100.392730836697,104.279576361856,103.871640399424,98.9266915424447,110.64669198882,111.847156984268,15.0454863384565,25.1815713611006,8.03946617363485,18.3186078058737
"83",904,96,0.53769696808346,0.0543369262268357,0.00295250155178058,10.1054923966768,0.502469467419316,0.00161883463802418,8.00740080221399,0.481705639692409,0.00116412130189193,7.08300237145825,0.526780838719402,0.00226728482096031,9.03905587165098,0.512782039996442,0.00148662946754662,7.51914678064828,107.010873883556,135.049761976822,126.201905540718,111.623556748641,159.256053415831,142.67244124325,102.072233566922,114.114814076699,111.798096396001,104.858775492057,140.926835101424,134.39679649139,45.170743871484,60.5716955105449,23.2080057809635,49.6484780287392
"84",905,401,0.406980430691002,0.0259117213071271,0.000671417301098225,6.36682242021618,0.405729695177209,0.0005661481034277,5.86446277205692,0.396040011946544,0.0005010747371443,5.65213060619825,0.418382068065304,0.000612187603999742,5.91383500222553,0.418321485588876,0.000549301517581067,5.60267238961387,100.308268171805,108.900841484122,108.566166547308,102.762452887193,115.756399592236,112.644644361795,97.2748264697325,104.725875148201,107.659791282986,97.2889140795844,110.558175871332,113.639027547263,15.6786543180132,25.3705949601386,8.82159232441614,18.1877624120521
"85",906,144,0.44587615015334,0.0439682562493308,0.00193320755760682,9.86109174805825,0.427701145222643,0.00120542258231939,8.11762992745222,0.4647860733878,0.000973823183077457,6.71408674592953,0.443093502840379,0.00164029966715208,9.14042135812256,0.447301729677972,0.00110651156351704,7.43665100384207,104.249463704671,126.639614698508,121.477473550623,95.9314780891289,140.896169912796,146.871676241547,100.628004539702,108.561952049204,107.88443291288,99.6812935363209,132.178635331811,132.601244067573,37.646499592024,49.6265582427691,15.1513938222618,42.7629196273769
"86",907,582,0.398729800203501,0.0220271352127242,0.000485194685679633,5.52432629853151,0.402997864571829,0.000426994596401132,5.12753277044633,0.389378853008439,0.000389701196528365,5.06983129798429,0.400169838258927,0.000463316330245766,5.3789121605332,0.398586842169957,0.000415321499652115,5.11292295737947,98.9409213438729,106.597453054077,107.73848838904,102.401503605759,111.581487850174,108.964696729217,99.6401432797406,102.333826521375,102.703411650134,100.03586621996,108.085095582693,108.046343443495,11.9952033681032,19.6814787897989,4.50919106898729,14.4010616953984
"87",1001,1227,0.251585588858254,0.0132536773407803,0.000175659963053512,5.26805903347967,0.256983988213771,0.000167730690621653,5.03964798946133,0.255560859951588,0.000162447766948408,4.98726599718537,0.254385634538141,0.000172657653453454,5.16535690159731,0.255476492555731,0.00016616066768731,5.0456040809446,97.8993246260049,102.336397809147,104.532281708881,98.4444914240438,103.987112906236,105.630199721707,98.8992909584021,100.865692935377,101.988287234336,98.4770012854986,102.818740410353,104.408886408175,4.5139895819311,7.52146127975657,1.70915987221484,5.40777488567977
"88",1002,364,0.315295344250314,0.026839766604471,0.000720373071382477,8.51257942558228,0.328720307809645,0.000602473750417234,7.46693773513443,0.324393298633129,0.000532407015961556,7.1129541792565,0.314718657646086,0.00067361584732556,8.24676573261735,0.323759062963481,0.000578266160187123,7.4274879304653,95.9159920332317,109.34770441764,114.003621397936,97.1953938564234,116.320657936537,119.677130079194,100.183238772223,103.412392786615,103.223247774744,97.3857971308369,111.613016508525,114.609131718226,16.3664253494348,26.0928764397305,6.49069571231821,19.7268494396431
"89",1003,139,0.426842122925037,0.045010303589642,0.00202592742923174,10.5449535489136,0.411308696230118,0.00129579816771567,8.75186860735389,0.430400868321059,0.00098387236979135,7.28779660410077,0.420932839794165,0.00148760168768758,9.16284883698774,0.415227270886153,0.00118597065484924,8.29375310199262,103.77658601369,125.038357872476,120.488024009559,99.1731556188758,143.496913554336,144.693301991717,101.403854147793,116.699396737054,115.08378820293,102.797227651762,130.699814331885,127.14332605802,36.0392603891515,51.4359519696889,26.5718176167987,41.4603584641244
"90",1004,59,0.231798580057984,0.056600064124318,0.00320356725887691,24.4177786206282,0.344828294534131,0.00175655736330898,12.1542530561027,0.361358762785223,0.00121741913303042,9.65564901798997,0.326035542936805,0.00204375468829361,13.8659438003179,0.359033682703445,0.00161268902744047,11.1851064518647,67.2214501339421,135.047253035762,200.899047501466,64.1463841284389,162.21718540553,252.885938326197,71.0961074887815,125.199484322852,176.098929667293,64.5617921729769,140.942382212906,218.30617996986,45.1687065897663,61.9980155042159,36.2037839964036,49.659585795435
"91",1005,471,0.375251572982972,0.0241343171934407,0.000582465266393608,6.43150327168272,0.372694008947747,0.000507324413153822,6.04352703628562,0.370034513098773,0.000449062114599021,5.72678628186686,0.37405613466648,0.000537656463601767,6.19891460801732,0.370720006123408,0.000490998678918108,5.977149770808,100.686236959495,107.149990151515,106.419698845851,101.409884672786,113.88900736861,112.305627539258,100.319587945686,104.083666074714,103.752086911547,101.222369115427,108.916795311512,107.601507713488,12.9004865311588,22.9031943175884,7.69295705292074,15.703354818361
"92",1006,598,0.300496446955829,0.0208951671033779,0.000436608008278085,6.95354880733392,0.307341001521339,0.000386363218443994,6.39554244295524,0.308077843415804,0.000356866806934827,6.13186538413552,0.295911428773445,0.000422903697911921,6.94958710087707,0.304390508542036,0.000376055639854601,6.37081431109055,97.7729770737946,106.30359726091,108.724926296023,97.539129599222,110.609587100171,113.400219537178,101.549456268516,101.60734591444,100.057006357347,98.7207020334312,107.750624388584,109.146938959262,11.5079863129971,18.2637972349031,3.13881333056903,13.8688176294094
"93",1007,137,0.417090966003118,0.0449412324833082,0.00201971437711875,10.7749234930618,0.396709873604304,0.00135511225438451,9.27928741481312,0.415138442360441,0.000988661626820267,7.574097433002,0.398205766901,0.00158443334855564,9.99607352947537,0.394300514681626,0.00122522513266369,8.87729402570463,105.137530914883,122.083604183748,116.118005741056,100.47033072427,142.92925810007,142.260164836447,104.742572979063,112.903652317879,107.791558968527,105.779969965267,128.391723894,121.376215115354,32.9057479742427,51.0494336218642,21.551613113933,39.3367128271102
"94",1008,292,0.316666712053231,0.0296284153451991,0.00087784299586763,9.35634034695084,0.324701442926499,0.000711134999573549,8.21281061495384,0.330432366332458,0.000606020869184334,7.45008468634594,0.331610358566184,0.00077561450974823,8.39836749023458,0.331180560704321,0.000675813644978225,7.849620142944,97.5255019500833,111.104691381871,113.923731906284,95.8340478470634,120.355137724331,125.58703344807,95.4936128721773,106.386240424816,111.406655612894,95.617542098418,113.971154109397,119.194816775449,18.9906392235109,30.9647770686644,11.6454179848369,23.0142920591086
"95",1009,128,0.453618018181942,0.0465637188397895,0.00216817991219096,10.2649623633586,0.433000159259272,0.00134230883262568,8.46132093252382,0.42374111270398,0.0010207804611108,7.53989975098629,0.458103805713643,0.00183419596324813,9.34886668856015,0.417305917495436,0.00124098555832671,8.44167874328296,104.761628484835,127.092942354596,121.316310363573,107.050745038005,145.740912356411,136.141894486274,99.0207923453698,108.723842202066,109.799002438653,108.701554222965,132.179557747939,121.598590464324,38.0905235272074,52.9199373460066,15.4038854001439,42.7637184834591
"96",1010,56,0.369984151192192,0.0767407417154246,0.0058891414390335,20.7416294638958,0.386815671641801,0.00222217203720396,12.1866623406224,0.481081459929435,0.0016434066856225,8.42662959847422,0.453536433566024,0.00314966283544722,12.374277536953,0.417251904943348,0.00186317163005221,10.3449430279843,95.6486973813214,162.793534795381,170.199426915741,76.9067573808523,189.301243898534,246.143837479832,81.5776029905945,136.739491152576,167.618912715959,88.6716505805831,177.786819639243,200.500180694927,62.2666213707265,72.09429077845,46.5174530438154,68.3625932686382
"97",1011,121,0.537976813341526,0.049950081979797,0.00249501068978844,9.28480201024704,0.469245198882646,0.00154758878229191,8.38354980502108,0.42909660411812,0.00111666740726811,7.78765749256729,0.498543711984581,0.00195237416598687,8.8629496728691,0.488720713338279,0.00146224197463064,7.82436095509928,114.647270685463,126.972134010844,110.75024573345,125.37428825548,149.476969774131,119.224580936034,107.909657750967,113.045864434758,104.759728453263,110.078578349339,130.625083813009,118.665307793552,37.9726592504847,55.2439830483134,21.7488656871277,41.3933583284718
"98",1101,1376,0.309253662313488,0.0133046304245592,0.000177013190734105,4.3021739257763,0.309720217881169,0.000168890466198805,4.19597615149606,0.306509197665675,0.000162406003034077,4.15774191554071,0.309013724020216,0.000177715602047599,4.31404837497838,0.307967392434372,0.000167279801276575,4.19968789122087,99.8493622499452,102.376492922617,102.530943228607,100.895393896403,104.400307106504,103.473808936907,100.077646484483,99.8021820422352,99.7247492802596,100.417664308207,102.868181699221,102.440325024383,4.58876793396832,8.25203344420267,-0.396812977937362,5.49868030578066
"99",1102,1025,0.298631363460167,0.0155296373063957,0.000241169634868198,5.20027003408407,0.302949858563959,0.000226865739420739,4.971800611456,0.30058198985491,0.000215083394234896,4.87910860853617,0.302778777701507,0.00023775781524709,5.09262818445561,0.303406310628524,0.000223484947901291,4.92719249339052,98.5745181977432,103.104318368447,104.595305413126,99.3510501425304,105.890712907494,106.582379104782,98.6302163339106,100.714943223622,102.113679729398,98.4262202198546,103.881251699435,105.542254358032,5.93105158337036,10.8165526922815,1.414697013151,7.33288292142262
"100",1103,369,0.317456455774132,0.0258826380121303,0.000669910950466971,8.15313015103577,0.314616837725781,0.000572068126766244,7.6022459186505,0.31289324668178,0.000498881127046985,7.13842412387173,0.313214023044604,0.000627561050361569,7.99809931851745,0.316523960001908,0.000558889126820599,7.46889303442922,100.902563915167,108.214302059778,107.24633533669,101.458391684942,115.88040412951,114.214706349133,101.354483649323,103.319084156751,101.938345928756,100.294605113691,109.482752687615,109.161158333001,14.6053477156216,25.5302325332594,6.32172083108687,16.5726241030965
"101",1104,64,0.240215887490761,0.0564057220968695,0.00318160548526928,23.4812620789035,0.276448364618976,0.00176352954855142,15.1906845504159,0.304251046197249,0.00120939980437902,11.4301746603465,0.288983159126382,0.00243515087986723,17.0761673778555,0.307018233651883,0.00156291099274456,12.8766518629033,86.8935823953404,134.317250445697,154.576721022494,78.9531837254642,162.195281709303,205.432224586773,83.1245281617629,114.303683476583,137.508971183746,78.2415704218835,142.677680510575,182.355338397796,44.5710803329795,61.9877508390498,23.4615702310705,50.876656455969
"102",1105,636,0.339579720101081,0.020585389459714,0.000423758259208104,6.06201967938088,0.338201784380072,0.000380194679972708,5.76536919280556,0.324928160763713,0.00035017120560597,5.75907671183521,0.335072784147764,0.000415833615405026,6.08584157628473,0.333564105854303,0.000370269242482144,5.76872063758936,100.407430056448,105.573779684013,105.145385779379,104.509168827636,110.006632974156,105.260269704745,101.345061779571,100.948365351778,99.6085685668078,101.803435723808,106.979427425385,105.084299625819,10.2802903043836,17.3653379027112,1.87008598201423,12.622530785811
"103",1201,1339,0.437933210169142,0.0151796335337033,0.000230421274217531,3.46619831088867,0.438659411471701,0.000217015627528215,3.35828889127287,0.436508555525755,0.000207849965815585,3.30279956293133,0.438563567161764,0.000229555061062756,3.45470433909408,0.436618056756918,0.000215198412071065,3.35983414035058,99.8344498525352,103.042356584218,103.213226232449,100.326374964557,105.289801822274,104.947280173803,99.8562678161568,100.188494546185,100.332704934096,100.301213701969,103.476505979421,103.165756584847,5.81788584185143,9.79567033408424,0.375925859153233,6.60653500774185
